1,00012
1,00012
1,00012
1,00012
1,00012
1,00012
1,00012
1,00012
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,00011
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,0001
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00009
1,00008
1,00008
1,00008
1,00008
1,00008
1,00008
1,00008
1,00008
1,00008
1,00008
1,00008
1,00008
1,00008
1,00008
1,00008
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00007
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00006
1,00005
1,00005
1,00005
1,00005
1,00005
1,00005
1,00005
1,00005
1,00005
1,00005
1,00005
1,00005
1,00005
1,00005
1,00005
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00004
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00003
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00002
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1,00001
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99999
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99998
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99997
0,99996
0,99996
0,99996
0,99996
0,99996
0,99996
0,99996
0,99996
0,99996
0,99996
0,99996
0,99996
0,99996
0,99996
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99995
0,99994
0,99994
0,99994
0,99994
0,99994
0,99994
0,99994
0,99994
0,99994
0,99994
0,99994
0,99994
0,99994
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99993
0,99992
0,99992
0,99992
0,99992
0,99992
0,99992
0,99992
0,99992
0,99992
0,99992
0,99992
0,99992
0,99992
0,99992
0,99991
0,99991
0,99991
0,99991
0,99991
0,99991
0,99991
0,99991
0,99991
0,99991
0,99991
0,99991
0,99991
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,9999
0,99989
0,99989
0,99989
0,99989
0,99989
0,99989
0,99989
0,99989
0,99989
0,99989
0,99989
0,99989
0,99989
0,99989
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99988
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99987
0,99986
0,99986
0,99986
0,99986
0,99986
0,99986
0,99986
0,99986
0,99986
0,99986
0,99986
0,99986
0,99986
0,99986
0,99986
0,99985
0,99985
0,99985
0,99985
0,99985
0,99985
0,99984
0,99984
0,99984
0,99984
0,99984
0,99984
0,99984
0,99984
0,99984
0,99984
0,99984
0,99984
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99983
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99982
0,99981
0,99981
0,99981
0,99981
0,99981
0,99981
0,99981
0,99981
0,99981
0,99981
0,99981
0,99981
0,9998
0,9998
0,9998
0,9998
0,9998
0,9998
0,9998
0,9998
0,9998
0,9998
0,9998
0,99979
0,99979
0,99979
0,99979
0,99979
0,99979
0,99979
0,99979
0,99978
0,99978
0,99978
0,99978
0,99978
0,99978
0,99978
0,99978
0,99978
0,99978
0,99978
0,99978
0,99978
0,99978
0,99978
0,99977
0,99977
0,99977
0,99977
0,99977
0,99976
0,99976
0,99976
0,99976
0,99976
0,99976
0,99976
0,99976
0,99976
0,99976
0,99975
0,99975
0,99975
0,99975
0,99975
0,99975
0,99975
0,99975
0,99975
0,99975
0,99975
0,99974
0,99974
0,99974
0,99974
0,99974
0,99974
0,99973
0,99973
0,99973
0,99973
0,99973
0,99973
0,99973
0,99972
0,99972
0,99972
0,99972
0,99972
0,99972
0,99972
0,99972
0,99972
0,99971
0,99971
0,99971
0,99971
0,99971
0,9997
0,9997
0,9997
0,9997
0,9997
0,9997
0,99969
0,99969
0,99969
0,99968
0,99968
0,99968
0,99968
0,99968
0,99968
0,99967
0,99967
0,99967
0,99966
0,99966
0,99965
0,99965
0,99965
0,99965
0,99964
0,99964
0,99964
0,99963
0,99962
0,99961
0,9996
0,9996
0,99959
0,99958
0,99958
0,99957
0,99957
0,99957
0,99957
0,99956
0,99955
0,99955
0,99954
0,9995
0,99948
0,99942
0,99859
0,99859
0,99851
0,99849
0,99841
0,99827
0,99826
0,99822
0,99819
0,99803
0,99787
0,99665
0,99581
0,99548
0,99414
0,99276
0,99247
0,99148
0,99029
0,98814
0,98786
0,9867
0,98505
0,98189
0,97931
0,9777
0,9736
0,96925
0,96829
0,96652
0,938
0,93652
0,93568
0,92442
0,92208
0,84885
0,82412
0,80569
0,79058
0,69476
0,66478
0,64987
0,54172
